reviewText,deceptive
"For every smart phone I have owned, I have had a dual charger that charges the phone's battery plus a spare!  This item was exactly what I wanted and it worked perfectly for about two weeks!  The phone fit perfectly on the dock and placing the extra battery in the dock was all I could ask! Then all of a sudden, the phone's battery wouldn't charge.  Tried everything I could think of and it still wouldn't charge the battery in the phone!  My phone actually died on me while displaying the night clock while I slept!  Now my spare battery wouldn't fully charge.  I actually had to wiggle the spare battery for the charger to recognize it.  Maybe, I received a defected one, I don't know!  Requested a full refund and have been granted it! After reading all the positive reviews, I almost want to order this item once again, but I am reluctant to do so!",0
"Very cheap flat black cover, ""NOT"" rubberized just flat black, very brittle plastic construction even after spending 20 minutes to carefully clip shut over the phone brittle pieces snapped off. I doubt this will not shatter after even a 1 foot drop. Not easey to install and would be nearly impossible to remove and reinstall without snapping the little brackets. Not worth shipping back and returning and I hope I get 6 months out of it before it falls apart.",0
I wrote a very negative review on this 5-pc protective shield kit the other day.  The seller was kind enough to come directly to me to see if they could do anything to rectify my disappointment in their product.  During our discussion they gave me instructions on how to apply the shield to the face of my phone.  VOILE!  I wasn't doing it correctly and of course it didn't fit my phone or adhere in any way.  I did it their way and this shield is a god-send!  I apologize to this seller and now I love their product!  I did suggest that written instructions come with the kit so no one else makes the mistake that I did.  I hope they decide to do that!  No more smudges on my phone screen; no more glare from sunlight or lights; it's all good now!  Thank you so much!,0
I have only used this case for about a week and the entire rubber coating that protects the color is peeling off and the paint is coming off too. Looked good maybe 1 whole day.,0
"This is a nice, soft and flexible TPU plastic case.  I ordered the smoke / translucent and that is what it is. It does have one flaw in my opinion.  All of the cut outs for the buttons, plugs, camera, etc are just that - neat holes cut out of the plastic. All of them except one.  The power button cut out isn't cut out at all.  It's slightly recessed into the case and although it has a slightly different texture that the surrounding plastic, I find it difficult to locate the power button easily by touch alone.

I have had the case a few days and thought it might just take some time, and maybe if I wait longer it may become easier to find.  If that was the only problem with it I would have a little more patience.  However because of the design, the INSIDE of the recess for the power button does not make contact with the actual button.  When I do finally locate the power button part of the case, it take extra pressure to overcome the gap between the case and the power button.

In researching other cases, they nearly all indicate that every access is cut out and when zooming into picture detail I can clearly see power the button directly exposed.  As I said, this is close but not good enough for me, especially since there are many other cases available.

I'd like to add to KD Wright's comments and I agree.  The picture of the case doesn't even come close to the large, silverized JKase logo on the case.  While you can see it in some of the extra pictures, it is generally very light and in some pictures, especially the main picture, I'd say it was airbrushed to minimize it's appearance on Amazon (you can just barely see it in the picture but can't miss it when you get the case. That's just not honest.  On any case, especially for a high end device like the Note 2, having a goofy logo really is an annoyance.  If I hadn't already returned it for other reasons, I would have for the misleading logo.",0
"The cut wasn't perfect size for my Lumia 900 probably coz it's a generic cut for all Lumia phones. It was smaller than my screen size by a good margin however considering it's dirt cheap price, it served it's purpose. 3 stars.",0
"It was fine, for about 30 minutes.

Files from the thumbdrive I plugged in showed up on the screen no problem.  Then when I went to unplug it from the tablet the casing around the plug separated from the plug itself.  Luckily the (newly exposed) wires didn't break- maybe I can use a little Crazy glue or epoxy to hold it together... but this was the very first use and it's not like I put excessive pressure on it.",0
"I am the kind of person who, upon getting a new phone, will drop it on the road and kick it across the street.  With the Defender series Otterbox, especially for the low price which I received it, this was an awesome purchase.  People complain about the bulkiness, but it still fits in my pocket along with a wallet and keys, and it does not feel 'big' in my hand, but secure.",0
For the price it's fine. Application is fairly easy and straightforward. Giving it 3 stars because it's a fingerprint and smudge magnet and terrible orange peel look (see attached picture).,0
"The guard fits my LG Extravert perfectly, and the quality of the cover is better than what I got for my camera and Kindle.  This cover was easy to de-bubble, no cutting required, and appears to be very durable.",0
"Not much you can say about a bent piece of metal. It's one solid piece so hopefully it won't break. The edges are smooth, no burs or slivers. Quality product, and it's universal so I can use products other than an iPod. I recommend this product if you have multiple devices that aren't all iPods or so long as you don't mind a free hanging sync cable.

Check out the pictures I posted of my iPod 2g in the iFrogz Luxe case.",0
"I use one of these on my iPad and have loved it from Day one. We've always used invisible shield produts, but I don't like the tactile sensation of them.

I went without screen protection on my iphone4 for a while, because it was in an Otterbox. When I took the OB off, I realized the case itself had left impressions on the glass. My screen looks nice, but there are tiny signs of wear.

When I bought the iPhone 4s, I decided to protect the screen and back glass. I'll use a 3M product on the back glass, but on the screen it's Moshi all the way. The protection is so easy to apply, doesn't get pushed up by my Speck Candyshell case, and wipes clean. I have had no problems like others mention of the screen popping off or peeling loose.

Update: August 2012-
I replaced my iPhone yesterday, and the tech said he didn't have a way to save my screen protector. I picked up my Moshi right off of my old phone and placed it onto the new phone without incident. He was shocked. The screen protector is working as well now as it did from day one on the old phone. Still love it, and am considering buying one of the non-matte covers just for a change of pace.",0
The stones fell of in the plastic. They were also made of plastic and lacked luster. The good news is that when I wrote my first review the company refunded my money! Yeah!,0
"I just received the case, so I can not comment upon its durability. It is as pictured, and is attractive. While a picture does show the Velcro, I do wish that it was noted in the description. Some may prefer this to magnetic closures, but it is noisier.",0
"what can i say?  It's a perfect fit for my Blueant Q1 BT headset!  I was hesitant from the picture because it looked so flimsy and I wasn't sure if it woudl be what i needed.  but when it arrived i popped it on, and poof - it's exactly the part i lost.",0
"I couldn't decide which product was better nor could I find anyone that had compared each of these side by side, so I am attempting to do so now:

Setup:
  Upon purchasing and receiving the two Bluetooth Headset Adapters, I unboxed and charged them fully before testing.  I utilized the headsets that came with the units along with a control set of Ultimate Ears TripleFi 10 vi In Ear Monitors.  I tested everything with my Apple iPhone 4s (Sprint) using iOS 5.0.1 and my Late 2011 MacBook Pro 15"" using OS 10.7.3 (Lion) for the tests.  Music comparisons used were Creed - Full Circle, Les Miserables - The Complete Symphonic Recording, Beethoven -The Immortal Collection and Nightwish - Angels Fall First.  I also utilized World of Warcraft for gaming on my laptop with these headsets as well playing for at least an hour while questing.

Unboxing:
  It goes without saying (but I'll say it here anyway), that most of these devices have a generic look and feel to them.  I mean how much can you do with a Bluetooth Headset adapter?  Even so, the packaging was actually very well done on both items.  No plastic to cut, no annoying twist ties to get anything out of the box.  Just the closed box and tape holding the flap closed.  Both the Sony and the Samsung had nice presentation of the device and both were very easy to remove and start using.  Both of these devices utilize MicroUSB chargers, so if you have other devices that use those connections, you only need to carry one type of charger to charge all of them.

Initial Thoughts:
  After the unboxing and initial charging of both items, I decided to take a closer look at each item.  Here are the lists of my thoughts on each item upon first inspection:

  Sony:  I really like the display on this device.  Very bright when needed and then shuts off.  No annoying flashing lights or any other attention getting gimmicks.  The buttons are nice to the touch and the Play/Pause button is slightly raised to make it easy to hit it.  I dislike the push and hold power on button as I prefer the sliding switch, but it wasn't like Sony used the button for anything else, so not a problem.  The clip on the MW600 seems a bit weak and seems a bit on the flimsy side, so that might be a problem.  BTW, this device has a radio and it does support RDS so it shows the song title, station ID, etc, but this feature is useless for me as I can't stand to listen to commercials so, I don't use the radio.  The size of the this device is very nice, but for clipping on my work shirts, this item is a bit thicker than I'd like.  The charging port on this device is open... I am not sure that I care to have the connectors open all of the time on this device while wearing this potentially everywhere.  I am sure this was done to avoid using dust covers, but I think this would have been a good idea.

  Samsung: I like the feel of this device in the hands... It feels sturdy without being heavy or bulky.  I dislike the single blue/purple/red LED on the front of the device to indicate battery, use, etc as I dislike attention getting flashing lights, but LED is useful as it does indicate the battery level.  I really like the power switch on this device.  It the perfect tension as to not turn on when you don't want it to and not too stiff as to require too much force to turn it on.  I have the Bose Bluetooth headset that I often turn on by accident when putting away, so this switch is a nice change from that headset.  Also the Play/Pause button is indented slightly from the other buttons making it easy to find as well.  Personally, I think I like the button better on the Sony as my fingers naturally find the extended button easier than the indented one... But I supposed engineers for Samsung were worried someone might accidentally press it if anything stuck out.  Only time will tell on that.  This device is the larger of the two being roughly twice the width of the Sony device, but it's half as thick.  I think this will be better for my work shirts as I can hide most of this device in the shirt.  The clip is very nicely done on this device and the charging port has a dust cover.

Initial Usage:
  After turning the devices on and pairing with my phone and computer, here are my thoughts on their usage before I take them out with me on the road.  BTW, pairing on each of these devices was very simple and I never had to enter a code anywhere for the devices to work.  Incidentally, if you decide to use these devices the pin code for both is 0000 if required by your phone or computer.  Oh and both devices worked with Siri on the iPhone.  I was pleasantly surprised how well both functioned.  Also, both headset adapters came with headphones that have a short cable... This is very nice because it allows for the wearer to have the clip where it can be reached without 4 foot of extra cable hanging about.

  Sony:  I have to say that the display is the nicest feature of this device.  It shows when you need pairing and when the device is connected.  It shows the time on the display once connected to my phone and while playing the track is displayed as well.  When using the next or previous buttons, it also shows what's happening as well. Also, the battery indicator is always present on the display as the battery graph most phones have today.  After playing with the basic functions of the headset, I found that everything was very well done except the volume buttons.  I guess you really can't call them buttons and it's not really a slide either.  The surface is flat and has very slight marking indicating + and - and you slide your finger in the direction of either to turn it up or down.  Two things about this make this a really by design.  1) You can't figure out which is which by feel.  Without looking at the device it is hard to figure out how to turn up or down the volume.  2) It is very easy to change the volume accidentally while handing the device.  Since this design doesn't work with an indentation or some other means of force, while holding the device to look at the time you can easily change the volume of your music/call/radio.  This device supports multiple devices so when pairing with a computer and a phone you don't have to pair each time you use it.  Not sure how useful this item really is, but could be nice for those that use more than one device to connect to their headphones.  Volume changes on the headset does change the volume on the phone.  This is nice for the fact that you can change the volume from either the phone or the headset and the volume indicators are the same.

  Samsung: The coolest feature of this device is the voice prompts.  Immediately on startup you have a Voice Prompt of Power On.  Further, it goes into pairing mode and gives you the code while waiting for you to connect.  A nice feature as you don't have to look up anything.  When you flip the switch, it gives you a voice prompt of Power Off...  It seems a bit basic, but it is actually nice when you have the confirmation without having to look at the device to tell if it's on or off.  (BTW, you can turn off the Voice Prompts.)  The button layout seems to be setup nicely for operating everything by touch.  All buttons are slightly different places or offset in comparison to other buttons, so it makes it easy to determine which side of the device and which button you are actually going to depress.  My biggest disappointment here is Sound Alive feature.  While some people may like their bluetooth devices to control EQ, I do not.  If I want to adjust the EQ, I want my Music Player to do it... So this feature means that when you press the button, the audio changed to add or remove Bass.  While I can see this being useful on Phone calls, this button works all of the time, so I have to be careful to not turn on the feature.  This is one of those items I would prefer a press and hold to enable it.  The feature I like best on this phone is the volume control.  Unlike the Sony, I can change the volume on the phone and the headset adapter independently.  This gives me a very nice granular control of how loud or soft I can make the volume.  When using the IEMs (In Ear Monitors) this feature is very nice.  I can turn down the volume enough to sleep with at home or turn it up enough to work at noisy environments equally.  I can see how some people wouldn't like this, but since my IEMs have 26 DB of sound attenuation, I have a very quiet noise floor to start from and I can thereby keep my music volume very low while maintaining a good volume in ear. This keeps my hearing in tact while allowing for a very enjoyable listening experience.

Audio Quality:
  Let me start on this section with a bit of theory and human nature.  First, I am an audio engineer for a medium sized church and I do live sound mixing 8 hours a week.  Further, I have to train others to run the mixer for live sound often enough that I know a thing or two about how people perceive sound.  Since most people don't listen for hours on end to the details that comprise music (IE how well the drum mix works with the vocal mix, etc) and since most people can't hear the difference between the 128Kbps and the 256Kbps MP3s they get from Amazon or elsewhere, I am not going into an expanded discussion on how good or bad these are.  I am not saying that people won't notice that something is different, I am saying they won't know what is different or how the difference effects their music experience.  Since all of the audio sources I used are from 256Kbps encoded sources, I am sure that the limit of the technology of the music source is the biggest limiting factor in the audio quality and therefore all comparisons are extremely subjective unless I were to grab lossless files and spend hours listening to the same songs over and over in order to give a details analysis of how good the Bluetooth transmits those high bandwidth songs.  Long story short, please forgive me for not going into detail about the entirety of the audio quality and using generalizations instead.

  Sony:  The audio quality of these adapters were quite adequate and I couldn't hear any significant loss of fidelity using my IEMs with this device and plugging into the iPhone.  I will say that the Sony headphones provided with the device were a pleasant surprise.  Normally Sony likes to drive their Bass much more than everything else as most people like to bring the Bass out when listening to their music.  These headphones were actually quite flat and for single drivers were very decent for daily use.  I did also try these while sleeping and they fit nicely in the ear to allow for you to put them in on the plane and take a nap.  Also, the headphones were comfortable and didn't hurt after long use.  The headphones do isolate but not nearly as much as my IEMs.  However, for daily use at work or about town, that's probably a good thing.  The only thing about these headphones I disliked was that the short part of the cord was on my left while the device when clipped to my shirt faced the cable to the right... This made for some tugging on the left, while not having any problems on the right.  Also, the audio quality of the phone calls made with this device was as good as any wired headphones I have tried.  Overall, the audio quality on these were quite sufficient for daily use, but if you are the serious audiophile, you are probably listening with High Quality Monitors and Lossless Music and these aren't for you.

  Samsung:  The audio with this adapter and my IEMs were amazing considering the technology behind streaming music wirelessly.  I think that stems from how the bluetooth on these function and the profiles it supports.  Since these are newer, one would expect some improvement over other models that are much older and these don't disappoint.  The headphones that come with these are pretty much worthless.  They don't provide much in the way of isolation and they are so obviously single drivers.  I am not sure how much people would buy either of these devices because of the headphones packaged with the devices, but with a build quality like this from Samsung, they are better off dropping the headphones in the package and bringing the price of this device down some more.  It would certainly probably help with the reviews from people complaining about audio quality.  Call Audio was also decent.  Again, I would say that daily use of this device would be very adequate. If pressed to give a nod to either of these devices on audio alone, I would choose the Samsung providing that you don't use the included headphones.

The Work Test:
  This is what my planned use for these devices is and this is really where I need to see how these function.  I didn't do as much prep on this as I did with everything else, so this section is mainly my preferences and my expectations of the device.

  Sony:  My initial problems with the volume didn't turn out to be a problem while working.  I only had to adjust the volume once as most of the time, I just removed the headphones when needed.  Also, my initial praise for the display turns out to be misguided as well.  I never once went to the headset display to do anything.  Since I needed to press a button on the phone to accept forwarded calls from work, I just picked up the phone each time thereby making the display unimportant.  Also, the clip did turn out to be a problem, but only because of the Sony headphones.  If I were using something else, I think the clip would be ok, but as it was, the left ear headphone will pull the device from my shirt.  I finally swapped the headphones from left and right and solved my problem.  Also, since I synced these with my computer, I had to go through the interface to change everything back to phone from computer just to see the time and have Siri working again.  Not a huge deal, but it keeps it from being useful that I can connect this device to multiple sources.

  Samsung:  Overall, these worked best for how I do my daily work and allowed for me to use Siri, answer the phone and listed to music without getting my headset tangled in coats, desks, etc.

Overall, I give the edge to Samsung as they are 33% less than the Sony's, have slightly a better sound and work better for what I need than the Sony's.  Honestly though, either device is actually very good considering the cost and either should work for anyone that is looking to get their cables out of the way while still using cabled headphones.  I give them both 4 stars (Amazon represents this as I Like It and I do.)

Quick Update (5 Mar 2012):

The Samsung button being indented instead of sticking out is very annoying after much more use.. Also, I have found with the current version of Audible for the iPhone, neither headset seems to control the audio once playback begins.  So I can hit play and the audiobook will play, but I can't pause, forward or back.  These functions seem to work while not playing (as I can skip forward or back chapters), but I can't get them to work once playback starts.  Very annoying and I am hoping that this is addressable via Audible update as it works fine with music.

Also, per a question from the comments here, the Samsung does NOT announce the caller with it's built in voice prompt system.  Both headsets will play the ringtones through the headset though, so if you assign a ringtone to your contacts, you will know whom is calling.  On the iPhone, this works great even if the ringer is turned off, so it's a great feature.

As I purchased both for this review, I am contemplating keeping both as I do really like some features of each...  I'll update again when I decide, but in the mean time, please keep posting questions for me as I'll try to find the answer for you.",0
"I am careful with my things. I almost never lose anything. I bought this case so I had a consistent place to store my Voyager Pro headset as I don't always wear shirts with pockets and don't like to put my headset in the same pocket as my work phone or keys. I've had my headset since just after Christmas and haven't lost it despite having in in various different pockets depending upon what I was wearing. I get this case and within 3 days, it had fallen off my belt. Now I'm out both the cost of the case and the headset that it was supposed to protect.

DO NOT BUY THIS PRODUCT IF YOU INTEND TO WEAR IT ON YOUR BELT! YOU WILL END UP LOSING YOUR HEADSET!!!",0
Fits perfectly my galaxy note! Easy to the fingers and using the screen protector makes a great combination to protect your phone from daily use!,0
I was looking for a power block that would allow me to charge my iPad 3G 64GB and Kindle 2nd generation at the same time.  I will mix in my iPhone 4 at times as well.  This block does all those things just fine and works as promised.  The only thing is that it's footprint of course is a little larger than just a single power block for example that from Apple.  I would recommend this for my uses as an item that works just as it should.,0
"I ordered this phone as a gift for my husband, he was very excited and right out of the box and activation the 3G worked great however it stopped working after a few hours and nothing we do will make it work again. We have spent hours on the boards and with Virgin trying to fix it to no avail. What we did learn is this is very common to this phone :(",0
"The charger is an exact fit for the S3 which means you will have to take it out of any case you have (I use a very thin and rubbery one). The charger base holds the phone very securely. The slot for the extra battery holds securely while charging.  The entire unit is small enough to pack for trips, and the charger connection is a standard micro USB port. The cable is short which means the base has to be very close to an outlet.  Wall outlet to desk height is about it. Since the cable detaches from the power supply, it would be very easy to replace with a longer one. Well designed product.

The only downside is that there is no extra port to connect to a PC to sync while charging. However, the phone will charge and sync if you connect the charger base to the PC with a standard USB to micro USB cable. The cable flexibility means much less hassle carrying around wall chargers and such.",0
"The price of $4 shipped was a too-good-to-be-true for the phone I got my friend.

When it arrived, though, I was disappointed in the build quality.  But, for the price, what did I expect?

It looked like old ""build-yourself plastic toys"" of yesteryears.  I was beginning to suspect if it will fit well or stay put.

However, when I put it on, it fit surprisingly well and lo and behold, it looked halfway decent with it on.  The color is quite attractive.  It's not as bright as the picture shows, but a little more burgundy - which actually looks better.

I would recommend this case to anyone with Kyocera Rise phones.

Update: She's using the case without any problems so far.  One thing I forgot to mention is that the case is slightly rubbery to help with the grip - another plus.",0
"I just got my new Droid 3 and I use it all the time to talk, text, internet, news etc. The original 1500 mAh battery (BF5X) lasted for approximately 6h on battery saver mode, which meant I had to recharge my battery in the middle of the day. I bought this larger 1930 mAh battery to make it through the day without having to charge it. (I didn't want to buy one of those bulging batteries that stick out, so I could use my original battery cover and case) I should have known that a battery that is ca. 30% more powerful should therefore only last for 30% longer. So even with this new battery my phone only lasts for ~8h, which means I still have to charge it at least once a day.

I guess I just have to wait until my enthusiasm about this awesome new phone dies down a little and I don't drain the battery by constantly playing around with it.",0
"1. Don't be like me. You should read the description and realize that this case also comes with a screen protector. Me, who didn't fully read the description, ordered a screen protector separately and now I have two...  The screen protector, by the way, is high quality, sturdy and went on pretty painlessly in about 10 seconds. I have a piece of lint under there that's going to eventually drive me nuts, but I don't dare lift the screen protector to dig it out because that usually just makes things worse.

2. Somebody said this case is overpriced for what you get. Considering my above statement that it comes with a screen protector, which sells separately for $11, you're basically getting this case for $15 (once you add on S/H). I think it's worth closer to 10, but I'm a cheapskate. You decide.

3. This shouldn't be called a case. It's a protective cover for the back of your Galaxy. ""Case"" implies that it covers the entire thing. I knew it wouldn't because the pictures make that clear.  That's just me being picky about semantics, but still.  From reading reviews, apparently the name confused some people.

4. I feel better with this thing on my new Galaxy than if it didn't have it. With the screen protector on the front and this case on the back, I can throw my Galaxy in my purse and not worry about any harm coming to my shiny new toy.  That's the case's job and it does it. Snaps on and off easily, no struggling or cursing. The slight rubbery feel of it is pleasant. Overall, this case seems high quality.  It integrates smoothly with the Galaxy's shape and is almost completely unnoticeable once on.

PS: I love my new Galaxy Player 4.2!!!1!",0
"Great product - beats the more expensive and harder to use Otter Box, fast shipping, great seller......provides excellent protection.  Buy the full Ballastic system for a solid screen protector, also an excellent product.",0
"My daughter & I recently purchased our first iPhones & needed cases to protect them. She chose this one and its a great case, very sturdy, definitely protects the phone and looks cute too! So much so that I ordered one in pink/black for myself! Very pleased with the case & would dare say they are on par with Otterbox cases, highly recommend!!",0
"This case is very pretty, but the flowers are not white... they are transparent.  i didn't like that because that means that the apple logo on the back of the iphone showed through one of the flowers - partially.  i prefer if it either shows all or none of the logo.  also, if you have the black iphone, the flowers aren't as bright as they are shown in the picture.

other than looks, once you get the case snapped on to the phone it fits very snugly and is difficult to get off (what you are looking for in a case, right?)",0
"This thing has saved me a lot of money.  I spend at least a hundred bucks on various cases for my phones 'till I find the perfect one.  I managed to get this after buying only two others - so I'm about sixty five bucks ahead of the game....

I'm not finding the same flaws other reviewers found.  Case is sturdy with a textured grip (not tacky), and I've used the stand for a month now with no sign of weakness.  It also fit into my existing holster (that I transferred from my iPhone 3G), so that's even MORE savings!

The stand props the phone at ideal angles for viewing vertically or horizontally when sitting at a desk/table.  It can even be used on a tabletop from a standing position for speech notes. It's sturdy enough to use the touch screen without the need to hold onto the phone.  It also plugs in to my desktop charging stand with ease.

All in all, for nine bucks, it is a heck of a deal.  I added on the underwater camera case for fourteen more bucks, and that was also an excellent purchase (not sure if will always be available as a combo.)  Both items arrived quickly and in good shape.  Sold by OEM Tech Bargains and fulfilled by Amazon Prime.",0
"This is a nice case, and I received very quickly.  But if you are looking for a case that covers the front corners of your phone completely, this is not the case for you.  It doesn't cover any of the face of the phone.  It does fit tight on my iPhone 3GS, and I got several nice comments on its looks in the very few days I used it.  I wasn't sure how it will protect if it doesn't cover the front corners, so I got another that does.",0
"Yea its only a bumper case, but its really great. It looks awesome and provides the phone with adequete protection. It'll land on the bumpers instead of flat on its face if it falls. Good quality and no problems with it so far. Great product at amazing price.",0
"Received these headsets about a week ago and truly got to admit for the price, IT'S TOTALLY NOT WORTH IT! As far as convenience throw across the back and go is quite well, call quality 1-10 I will give a 6. My biggest issue with these headsets is when it's time to play music. These headsets sets has very poor quality when it comes to listening to music. I was very dissatisfied with the price you pay and the quality sound output that they produce. There is absolutely no bass unless you jam them in your ears. I have a pair of $20 Skullcandy headphones that blow these out the water when it comes to listening to music. Honestly Plantronics could have at least placed a driver for better sound quality. Some people are satisfied, but I'M NOT!!",0
"I purchased this case for my wife. This is her first iphone (smartphone) and she wanted it protected. I have a simple case on my iphone 5 and thinking of getting this one in army green. It's light, not bulky and feels good in my hands. My wife loves it. I noticed the price went up $10. Must be a hot item.",0
"While waiting for my new Motorola Bionic to arrive, I did some shopping and reviewing on Amazon. I have used Body Glove covers since my Moto Q days, and on through my Droid. The reviews were not great, but I trust the product. The box arrived today, and the cover fits great. Same tough body with grip. I like the kickstand, but pocket my phone so I am not sure if I will keep the belt clip. If you are a Body Glove fan and are wondering, it's an excellent fit!..",0
"I was so happy with my iPhone 3Gs holster.  It didn't stick out too far.  The exposed side felt smooth, and never got hung up on anything.  The phone clicked in with a very definate action, so I never felt like it might fall out due to incorrect insertion.  Very trouble free.

When I bought the iPhone 4s, I really wanted to find a holster that replicated the great experience I'd been having with the 3Gs holster.  After looking at several in the store, and online here at Amazon, it seemed there were very few holsters to choose from.  This one seemed to have a lot of positive reviews, and looked close to what I liked from my 3Gs holster, so I gave it a try.

It has been doing the job very well so far, and someone else might be totally happy with this holster, however there are a few aspects that detracted from my overall experience.
1. The holster is bulkier than it needs to be, which makes it stick out and get hung up on things.
2. The two bottom corners that hold the phone seem to protrude an awful lot, and get caught on things.  (my old holster had a continuous piece across the bottom, which seemed to get tangled in things less, and felt like less of a protrusion.
3. The clip at the top sticks out past the phone a good deal, and always has me worried that it will catch on something and release the phone allowing it to drop.  The spring tension in the clip isn't too strong, which also makes me a little nervous that it is going to drop my phone.

They may be smallies to other folks, but to me, I really appreciate having a phone without a cover, so having a holster is critical.  For me to give 5 stars, the holster must not be a burden, and give me peace of mind that the phone is not going to take a tumble.

UPDATE:  So far, the holster has worked fine a a year and a half.  The iPhone has never fallen out, and stays securely on my belt.  Today, one of the hinges for the belt clip broke.  The item still works, but is less secure on my belt, and I fear the extra stress may make the other side of the hinge break soon.  I have contacted manufacturer to see if it can be replaced.",0
"I really did not expect this cable to be much... I mean its just a cable.  But I was pleasantly surprised to see that the quality of what I received is just as good as the cable you get with your Apple product.  I love that this is sooooo long, and I can lay on my couch comfortably and play on my iPhone 4.",0
"I received the product in a timely manner but did not end up using it on my iphone's.  I ordered two colors, both came damaged in one form or another.  (bent in places).  The rubber part of the bumper was barely there.  They don't look they would protect from a fall so I decided against using them.",0
"I don't write too many reviews of the many (MANY!) things I buy on Amazon, but this one is worth sharing.  When my company offered me an iPhone or a Blackberry, I jumped at the chance for a ""free"" iPhone and like everyone else who has one, dealt with the short battery life as just a given.  It was frustrating having come from a number of phones, the last one an LG Dare, that had excellent batt life, in fact it was one of the main things I looked for.

Moving on to now having/loving my iPhone: as a parent and employee I couldn't have my phone run out of juice if I forgot to plug it in one night, and started the search for a good back-up power supply. Like most the sharp buyers on Amazon, I sort my results by 4+ star ratings and then sort further by highest rating and then read, read, read.  The Trent came up either highest on the list or in the top few for backup power supplies, and I liked that it wasn't good for an extra hour or two, but for what... TWENTY hours? More? Didn't seem possible, but I did use it for a weekend to see how long I could watch movies on flights from NY to Chicago and back, etc... and I couldn't be happier.

I don't know if I lost the power cord for recharging, or it wasn't in the box (maybe my preschooler flushed it?), but their customer service was excellent and they're sending a replacement in time for my flight to Ireland so I can watch movies on the long flight and have my iPhone available for work during all day, or multiple-day trips while aboard.  Maybe you only need an extra hour or two, but for not much more weight/size/expense, you could have 10x that amount of power.  And no, I don't work for them, I work for one of the larger webpages, and have raved to all my coworkers who will listen about this product, as well as my dad, sister...

Enjoy.",0
its a 2pc but you don't really need to take it apart unless u need to clean it....its tough..problem is that it does snap on and off to easy even at times has come loose..the blue part is hard which is the part that stays on the phone the black is the rubber and all the buttons are nicely covered with the rubber making it easy to press such as the side outer buttons....for the price i like it...if you need a cover and don't want to spend much,0
"The dark purple isn't as dark as I had hoped, thus I placed another order for the gray model.

Besides the color disappointment, this case is actually one of the best I've tried.  It reminds me of case-mates tough cases.  The screen protector also fits well.

This case is also usable with Samsungs's extended battery/battery cover.  It's a tight fit and leaves about a mm separation on the sides but it's barely noticeable.",0
"As soon as I saw this, I knew I had to have it. Growing up in the 80's, my cassettes were my life! It hasn't failed yet to fool anyone. Even right in front of your eyes, it looks like a cassette tape. Now, there are some minor inconveniences, such as having to slip the bottom edge off to charge (no big deal at all) and the fact that it is silicone and can slip off the phone every now and again, but for the $4 I paid for it, I am very happy with it. I have several $30+ and this one is easily my favorite. It protects from scratches and I have no doubt will absorb much of the shock from a drop as well. I can deal with the minor issues for the novelty that can't be found anywhere else for this price!",0
"I didn't notice any significant increase in battery life after I bought this extended battery, but I'm not sure of the difference it made because I never really kept track of how long my battery would last before I got it. I do know that after I got it, my phone lasts about 12 hours even with a heavy amount of texting while on vibrate and will easily last much longer without heavy usage.",0
"So, as many Life Proof case owners, I was searching for a ""dock extender"" that ACTUALLY WORKS with the case. I took a chance on this one and IT WORKS. I love the fact that I can just carry this adapter in my laptop case and use my Micro USB cable from my Plantronics BackBeat 903's to charge my iPhone too. Just pop this adapter into the Iphone and plug the micro USB on the side and WALA!!!! I have also attached pics of this adapter on my iPhone with a Life Proof case to help ensure potential buyers that it IS COMPATIBLE WIT THE LIFE PROOF CASE",0
"Pretty decent clear case for iPhone 4/4s. The fit is excellent and the material is medium flexible. It is not made of silocon so it is harder and the fit is tight, but not so tight as a hard case. I like the feel of the case since it is much less tacky than silicon and won't stuck in your pocket entangled with your keys and other stuff. It is not bulky as some other cases and still
fit most custom chargers designed for iPhone.

Overall it is an excellent product. You won't regret your purchase decision.",0
"I just received this today and wanted to give IT a try on my Samsung Galaxy S3.  I had purchased another cable through ebay and it worked flawlessly so I figure to give this one a go.  Well big mistake!!!  I took the cable, plugged in my USB jump drive and then proceeded to plug the other end to my S3.  In a split second my phone went dead.  I had hoped that the safety circuitry had kick in and all I had to do was to pull the battery out and reinsert.  But to my dismay the phone won't turn on.  I tried plugging it into the charger to see if it would turn on but was again disappointed.  I felt the phone and noticed that area near the USB plug was warm.  I quickly unplug the USB cable from the outlet and am debating what I can do.  I tried searching online for a way to maybe reset the phone but found nothing.  So I quickly log into my Amazon account to write this review in hopes that I can help someone avert a similar disaster - BUYER BEWARE!!!!",0
